Country Code,Country Name,Time,GDP,Export,Import,Private consumption,Government consumption,FDI inflows,CPI,Unemployment,Interest rate
CPV,Cabo Verde,2013,1721636311.1576202,645903515.5745738,837628083.9900954,1074265430.185913,322823435.4045424,75773520.13252605,108.741862479707,11.392,8.967572419229098
CPV,Cabo Verde,2014,1733630380.444896,645747714.6681617,937123609.2580233,1075172978.6516047,343127634.4973213,153323540.22669423,108.48221067765,11.674,11.005116839136354
CPV,Cabo Verde,2015,1749857620.3532875,719811847.3670868,925203581.1109798,1080846595.4868715,354511767.0557294,96071472.8368678,108.624526319136,11.907,8.645325497831244
CPV,Cabo Verde,2016,1824764034.9525554,756783452.4435682,983642540.9458549,1168674134.5476604,361880716.72571844,124603120.79818909,107.095292454784,12.077,7.795759332908964
CPV,Cabo Verde,2017,1907814790.7283316,802594857.0534395,1106214552.0105648,1313788140.7445483,338971663.1287313,106736451.55365597,107.935364262011,12.24,8.086336119875915
CPV,Cabo Verde,2018,1978536809.331935,907475563.6590921,1187152368.840135,1355698458.7885349,358691378.7873619,92911244.82240964,109.292107113842,12.17,7.146958078330305
CPV,Cabo Verde,2019,2116002110.927555,988279487.0903417,1203954910.6591172,1416581928.7286272,419274544.14828706,115489015.4280602,110.501606515952,12.128,8.38767999616974
CPV,Cabo Verde,2020,1675762033.7188573,423856704.4482662,889831044.5450455,1225241436.4434872,431162016.4870155,62207385.28261397,111.171020616435,14.69,7.799794654892929
CPV,Cabo Verde,2021,1793627260.8812294,427776485.0081269,961478561.4489279,1352718976.8968415,476883024.650932,79947437.60436128,113.241195084123,13.976,6.185881261405264
CPV,Cabo Verde,2022,2077803747.086578,803782883.653602,1211564926.2977347,1566272881.102297,464701265.1784407,112827746.16000885,122.222274152969,12.246,1.3997416222495789
CPV,Cabo Verde,2023,2191572559.7287674,840774826.1169375,1235490126.6366181,1668571156.709777,476740662.64819646,137295195.7998257,126.774290191905,11.971,3.599409729878676
KHM,Cambodia,2010,16760698493.040884,8418319411.245526,10018180861.787983,13442497463.560616,1085269124.64457,1704530720.4292886,100.0,0.771,
KHM,Cambodia,2011,17981993293.903027,8976822747.913424,10765698528.52542,14683901198.224575,1107721733.6644332,1725992877.8667436,105.478447496174,0.577,
KHM,Cambodia,2012,19357661918.851887,10314730654.156225,12283449054.219866,15321792534.539576,1150930611.9967992,2158861550.6420317,108.573518555638,0.496,
KHM,Cambodia,2013,20878690156.78171,11821632493.083504,14253252693.871666,16353148938.837873,1217019443.991572,2180373882.313733,111.767344424509,0.438,
KHM,Cambodia,2014,22549052336.926544,12769426423.379072,15293976036.178938,17173480274.455715,1271976360.1349897,1896154366.5986855,116.076745197925,0.692,
KHM,Cambodia,2015,24174170369.07381,13532995573.007187,15985986398.131645,17948576865.367832,1320171478.1881874,1822804151.2571201,117.497445574856,0.393,
KHM,Cambodia,2016,26085259688.337284,14720391416.638706,17287410561.73723,19251439039.799503,1387957549.718415,2431977037.5313935,121.044857661075,0.716,
KHM,Cambodia,2017,28191654621.947807,15871916683.20697,18283809702.58155,20227027598.671925,1478512272.9140916,2677531161.9430866,124.570453245464,0.141,
KHM,Cambodia,2018,30665817313.849125,17010757374.820663,19309117664.951263,21703749931.187103,1517408296.5155065,2972254597.3851833,127.633746767247,0.13,
KHM,Cambodia,2019,33099747942.810993,18352773541.217045,19955775509.143288,22085842083.43178,1591878966.8940856,3305009978.399858,130.113128034144,0.119,
KHM,Cambodia,2020,31922812945.08807,19128723470.026585,19850753801.54686,20538948459.46465,1730907860.086615,3323241381.4662347,133.938838017668,0.172,
KHM,Cambodia,2021,32909177695.673035,23813421473.27367,24293163969.87069,20670168873.236576,2160746314.9909554,3115992033.9153924,137.850836238126,0.396,
KHM,Cambodia,2022,34588654431.08628,24975450692.792377,25480276049.122173,20759288280.415894,2040680087.4505012,3095096999.511387,145.217175025789,0.231,
KHM,Cambodia,2023,36304274723.17266,24284897254.34047,24437923506.37355,21901303181.129654,2206523319.3530207,3394800756.176888,148.306623905508,0.225,
CMR,Cameroon,2010,25389533434.649548,5679356881.166215,6314299552.157779,18498637185.463303,2897722027.159625,494975014.0122421,100.0,4.11,
CMR,Cameroon,2011,26247499413.69742,6359686854.294526,7163546539.969111,18970513771.35883,3164058531.895735,559781446.9344118,102.939699463051,3.987,
CMR,Cameroon,2012,27461703151.657257,6556955024.319614,7183786259.7283325,19778982132.687553,3366242973.5725555,480261380.1485435,105.755405742962,3.835,
